1,113,nan,0,nan,0,nan,nan,nan,nan
2,113,nan,0,nan,0,nan,nan,nan,nan
3,113,nan,0,nan,0,nan,nan,nan,nan
4,113,nan,0,nan,0,nan,nan,nan,nan
5,113,nan,0,nan,0,nan,nan,nan,nan
6,113,nan,0,nan,0,nan,nan,nan,nan
7,113,nan,0,nan,0,nan,nan,nan,nan
8,113,nan,0,nan,0,0,3,4
9,113,nan,0,nan,0,0,3,4
1,122,nan,0,nan,0,nan,nan,nan,nan
2,122,nan,0,nan,0,nan,nan,nan,nan
3,122,nan,0,nan,0,nan,nan,nan,nan
4,122,nan,0,nan,0,nan,nan,nan,nan
5,122,nan,0,nan,0,nan,nan,nan,nan
6,122,nan,0,nan,0,nan,nan,nan,nan
7,122,nan,0,nan,0,nan,nan,nan,nan
8,122,nan,0,nan,0,0,3,4
9,122,nan,0,nan,0,0,3,4
1,132,nan,0,nan,0,nan,nan,nan,nan
2,132,nan,0,nan,0,nan,nan,nan,nan
3,132,nan,0,nan,0,nan,nan,nan,nan
4,132,nan,0,nan,0,nan,nan,nan,nan
5,132,nan,0,nan,0,nan,nan,nan,nan
6,132,nan,0,nan,0,nan,nan,nan,nan
7,132,nan,0,nan,0,nan,nan,nan,nan
8,132,nan,0,nan,0,0,3,4
9,132,nan,0,nan,0,0,3,4
1,143,nan,0,nan,0,nan,nan,nan,nan
2,143,nan,0,nan,0,nan,nan,nan,nan
3,143,nan,0,nan,0,nan,nan,nan,nan
4,143,nan,0,nan,0,nan,nan,nan,nan
5,143,nan,0,nan,0,nan,nan,nan,nan
6,143,nan,0,nan,0,nan,nan,nan,nan
7,143,nan,0,nan,0,nan,nan,nan,nan
8,143,nan,0,nan,0,0,3,4
9,143,nan,0,nan,0,0,3,4
1,145,nan,0,nan,0,nan,nan,nan,nan
2,145,nan,0,nan,0,nan,nan,nan,nan
3,145,nan,0,nan,0,nan,nan,nan,nan
4,145,nan,0,nan,0,nan,nan,nan,nan
5,145,nan,0,nan,0,nan,nan,nan,nan
6,145,nan,0,nan,0,nan,nan,nan,nan
7,145,nan,0,nan,0,nan,nan,nan,nan
8,145,nan,0,nan,0,0,3,4
9,145,nan,0,nan,0,0,3,4
1,153,nan,0,nan,0,nan,nan,nan,nan
2,153,nan,0,nan,0,nan,nan,nan,nan
3,153,nan,0,nan,0,nan,nan,nan,nan
4,153,nan,0,nan,0,nan,nan,nan,nan
5,153,nan,0,nan,0,nan,nan,nan,nan
6,153,nan,0,nan,0,nan,nan,nan,nan
7,153,nan,0,nan,0,nan,nan,nan,nan
8,153,nan,0,nan,0,0,3,4
9,153,nan,0,nan,0,0,3,4
1,156,nan,0,nan,0,nan,nan,nan,nan
2,156,nan,0,nan,0,nan,nan,nan,nan
3,156,nan,0,nan,0,nan,nan,nan,nan
4,156,nan,0,nan,0,nan,nan,nan,nan
5,156,nan,0,nan,0,nan,nan,nan,nan
6,156,nan,0,nan,0,nan,nan,nan,nan
7,156,nan,0,nan,0,nan,nan,nan,nan
8,156,nan,0,nan,0,0,3,4
9,156,nan,0,nan,0,0,3,4
1,162,nan,0,nan,0,nan,nan,nan,nan
2,162,nan,0,nan,0,nan,nan,nan,nan
3,162,nan,0,nan,0,nan,nan,nan,nan
4,162,nan,0,nan,0,nan,nan,nan,nan
5,162,nan,0,nan,0,nan,nan,nan,nan
6,162,nan,0,nan,0,nan,nan,nan,nan
7,162,nan,0,nan,0,nan,nan,nan,nan
8,162,nan,0,nan,0,0,3,4
9,162,nan,0,nan,0,0,3,4
1,164,nan,0,nan,0,nan,nan,nan,nan
2,164,nan,0,nan,0,nan,nan,nan,nan
3,164,nan,0,nan,0,nan,nan,nan,nan
4,164,nan,0,nan,0,nan,nan,nan,nan
5,164,nan,0,nan,0,nan,nan,nan,nan
6,164,nan,0,nan,0,nan,nan,nan,nan
7,164,nan,0,nan,0,nan,nan,nan,nan
8,164,nan,0,nan,0,0,3,4
9,164,nan,0,nan,0,0,3,4
1,169,nan,0,nan,0,nan,nan,nan,nan
2,169,nan,0,nan,0,nan,nan,nan,nan
3,169,nan,0,nan,0,nan,nan,nan,nan
4,169,nan,0,nan,0,nan,nan,nan,nan
5,169,nan,0,nan,0,nan,nan,nan,nan
6,169,nan,0,nan,0,nan,nan,nan,nan
7,169,nan,0,nan,0,nan,nan,nan,nan
8,169,nan,0,nan,0,0,3,4
9,169,nan,0,nan,0,0,3,4
1,175,nan,0,nan,0,nan,nan,nan,nan
2,175,nan,0,nan,0,nan,nan,nan,nan
3,175,nan,0,nan,0,nan,nan,nan,nan
4,175,nan,0,nan,0,nan,nan,nan,nan
5,175,nan,0,nan,0,nan,nan,nan,nan
