Time,1.Temperature(C),1.Wind(m/s),2.Temperature(C),2.Wind(m/s),3.Temperature(C),3.Wind(m/s),4.Temperature(C),4.Wind(m/s),5.Temperature(C),5.Wind(m/s),6.Temperature(C),6.Wind(m/s),7.Temperature(C),7.Wind(m/s),8.Temperature(C),8.Wind(m/s),8.Pressure(Pa),9.Temperature(C),9.Wind(m/s),9.Pressure(Pa)
1756176416000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176422000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176427000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176432000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176437000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176442000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176447000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176452000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176457000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176462000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176467000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176472000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176477000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176482000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176487000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176492000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176497000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176502000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176507000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176512000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176517000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176522000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176528000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176533000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176538000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176543000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176548000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176553000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176558000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176563000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176568000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176573000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176578000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176583000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176588000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176593000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176598000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176604000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176609000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176614000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176619000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176624000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176629000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176634000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176639000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176644000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176649000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176654000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176659000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176664000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176669000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176674000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176679000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176684000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176689000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176694000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176699000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176704000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176709000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176714000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176719000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176725000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176730000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176735000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176740000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176745000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176755000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176765000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176770000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176775000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176780000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176786000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176791000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176796000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176801000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176806000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176811000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176816000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176821000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176826000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176831000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176836000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176841000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176847000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176852000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176857000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176862000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176867000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176872000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176877000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176882000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176887000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176892000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176897000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176902000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176907000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176912000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176917000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176922000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176927000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176932000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176937000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176942000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176947000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176952000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176957000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176962000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176968000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176973000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176978000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176983000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176988000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176993000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756176998000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177003000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177008000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177013000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177018000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177023000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177028000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177033000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177038000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177043000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177048000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177053000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177058000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177063000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177068000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177073000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177078000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177083000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177089000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177094000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177099000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177104000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177109000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177114000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177119000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177124000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177129000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177134000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177139000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177144000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177149000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177154000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177159000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177164000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177169000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177174000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177185000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177195000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177205000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177211000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177216000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177221000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177235000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177245000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177251000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177256000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177261000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177266000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177271000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177276000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177281000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177286000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177291000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177296000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177301000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177306000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177311000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177316000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177321000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177326000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177331000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177337000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177342000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177346000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177351000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177356000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177361000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177366000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177371000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177376000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177381000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177386000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177392000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177397000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177402000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177407000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177412000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177417000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177422000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177427000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177432000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177437000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177442000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177447000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177452000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177458000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177463000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177468000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177473000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177478000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177483000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177488000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177493000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177498000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177503000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177508000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177513000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177518000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177523000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177529000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177534000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177539000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177544000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177549000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177554000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177559000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177564000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177569000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177574000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177579000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177584000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177589000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177594000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177599000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177604000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177609000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177614000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177619000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177624000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177629000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177634000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177639000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177644000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177655000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177660000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177665000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177670000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177675000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177686000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177691000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177696000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177701000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177706000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177710000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177715000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177725000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177730000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177735000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177740000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177745000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177755000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177765000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177771000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177776000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177781000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177786000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177791000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177796000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177801000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177806000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177811000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177816000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177821000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177826000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177832000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177837000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177842000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177847000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177852000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177857000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177862000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177867000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177872000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177877000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177882000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177887000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177893000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177898000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177903000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177908000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177913000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177918000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177923000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756177928000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
