1,1759308558,nan,40.94,36.82,0.00,nan,nan,nan,nan
2,1759308558,nan,41.34,33.59,1.10,nan,nan,nan,nan
3,1759308558,nan,33.56,47.13,0.00,nan,nan,nan,nan
4,1759308558,nan,0,0,0,nan,nan,nan,nan
5,1759308558,nan,0,0,0,nan,nan,nan,nan
6,1759308558,nan,0,0,0,nan,nan,nan,nan
7,1759308558,nan,0,0,0,nan,nan,nan,nan
8,1759308558,nan,0,0,0,0,nan,nan
9,1759308558,nan,0,0,0,0,nan,nan
1,1759308563,nan,40.94,36.53,0.00,nan,nan,nan,nan
2,1759308563,nan,41.37,33.90,1.10,nan,nan,nan,nan
3,1759308563,nan,33.57,46.99,0.20,nan,nan,nan,nan
4,1759308563,nan,0,0,0,nan,nan,nan,nan
5,1759308563,nan,0,0,0,nan,nan,nan,nan
6,1759308563,nan,0,0,0,nan,nan,nan,nan
7,1759308563,nan,0,0,0,nan,nan,nan,nan
8,1759308563,nan,0,0,0,0,nan,nan
9,1759308563,nan,0,0,0,0,nan,nan
1,1759308568,nan,40.96,36.38,0.00,nan,nan,nan,nan
2,1759308568,nan,41.34,33.40,1.10,nan,nan,nan,nan
3,1759308568,nan,33.61,47.43,1.10,nan,nan,nan,nan
4,1759308568,nan,0,0,0,nan,nan,nan,nan
5,1759308568,nan,0,0,0,nan,nan,nan,nan
6,1759308568,nan,0,0,0,nan,nan,nan,nan
7,1759308568,nan,0,0,0,nan,nan,nan,nan
8,1759308568,nan,0,0,0,0,nan,nan
9,1759308568,nan,0,0,0,0,nan,nan
1,1759308574,nan,40.96,36.01,0.00,nan,nan,nan,nan
2,1759308574,nan,41.37,33.84,1.10,nan,nan,nan,nan
3,1759308574,nan,33.67,47.49,0.20,nan,nan,nan,nan
4,1759308574,nan,0,0,0,nan,nan,nan,nan
5,1759308574,nan,0,0,0,nan,nan,nan,nan
6,1759308574,nan,0,0,0,nan,nan,nan,nan
7,1759308574,nan,0,0,0,nan,nan,nan,nan
8,1759308574,nan,0,0,0,0,nan,nan
9,1759308574,nan,0,0,0,0,nan,nan
1,1759308579,nan,40.96,36.14,0.00,nan,nan,nan,nan
2,1759308579,nan,41.39,34.06,1.10,nan,nan,nan,nan
3,1759308579,nan,33.71,47.18,0.20,nan,nan,nan,nan
4,1759308579,nan,0,0,0,nan,nan,nan,nan
5,1759308579,nan,0,0,0,nan,nan,nan,nan
6,1759308579,nan,0,0,0,nan,nan,nan,nan
7,1759308579,nan,0,0,0,nan,nan,nan,nan
8,1759308579,nan,0,0,0,0,nan,nan
9,1759308579,nan,0,0,0,0,nan,nan
1,1759308584,nan,40.97,36.11,0.00,nan,nan,nan,nan
2,1759308584,nan,41.40,34.11,1.10,nan,nan,nan,nan
3,1759308584,nan,33.72,46.92,0.20,nan,nan,nan,nan
4,1759308584,nan,0,0,0,nan,nan,nan,nan
5,1759308584,nan,0,0,0,nan,nan,nan,nan
6,1759308584,nan,0,0,0,nan,nan,nan,nan
7,1759308584,nan,0,0,0,nan,nan,nan,nan
