1,1758622363,nan,0,nan,0,nan,nan,nan,nan
2,1758622363,nan,0,nan,0,nan,nan,nan,nan
3,1758622363,nan,0,nan,0,nan,nan,nan,nan
4,1758622363,nan,0,nan,0,nan,nan,nan,nan
5,1758622363,nan,0,nan,0,nan,nan,nan,nan
6,1758622363,nan,0,nan,0,nan,nan,nan,nan
7,1758622363,nan,0,nan,0,nan,nan,nan,nan
8,1758622363,nan,0,nan,0,0,3,4
9,1758622363,nan,0,nan,0,0,3,4
1,1758622368,nan,0,nan,0,nan,nan,nan,nan
2,1758622368,nan,0,nan,0,nan,nan,nan,nan
3,1758622368,nan,0,nan,0,nan,nan,nan,nan
4,1758622368,nan,0,nan,0,nan,nan,nan,nan
5,1758622368,nan,0,nan,0,nan,nan,nan,nan
6,1758622368,nan,0,nan,0,nan,nan,nan,nan
7,1758622368,nan,0,nan,0,nan,nan,nan,nan
8,1758622368,nan,0,nan,0,0,3,4
9,1758622368,nan,0,nan,0,0,3,4
1,1758622373,nan,0,nan,0,nan,nan,nan,nan
2,1758622373,nan,0,nan,0,nan,nan,nan,nan
3,1758622373,nan,0,nan,0,nan,nan,nan,nan
4,1758622373,nan,0,nan,0,nan,nan,nan,nan
5,1758622373,nan,0,nan,0,nan,nan,nan,nan
6,1758622373,nan,0,nan,0,nan,nan,nan,nan
7,1758622373,nan,0,nan,0,nan,nan,nan,nan
8,1758622373,nan,0,nan,0,0,3,4
9,1758622373,nan,0,nan,0,0,3,4
1,1758622379,nan,0,nan,0,nan,nan,nan,nan
2,1758622379,nan,0,nan,0,nan,nan,nan,nan
3,1758622379,nan,0,nan,0,nan,nan,nan,nan
4,1758622379,nan,0,nan,0,nan,nan,nan,nan
5,1758622379,nan,0,nan,0,nan,nan,nan,nan
6,1758622379,nan,0,nan,0,nan,nan,nan,nan
7,1758622379,nan,0,nan,0,nan,nan,nan,nan
8,1758622379,nan,0,nan,0,0,3,4
9,1758622379,nan,0,nan,0,0,3,4
1,1758622384,nan,0,nan,0,nan,nan,nan,nan
2,1758622384,nan,0,nan,0,nan,nan,nan,nan
3,1758622384,nan,0,nan,0,nan,nan,nan,nan
4,1758622384,nan,0,nan,0,nan,nan,nan,nan
5,1758622384,nan,0,nan,0,nan,nan,nan,nan
6,1758622384,nan,0,nan,0,nan,nan,nan,nan
7,1758622384,nan,0,nan,0,nan,nan,nan,nan
8,1758622384,nan,0,nan,0,0,3,4
9,1758622384,nan,0,nan,0,0,3,4
1,1758622389,nan,0,nan,0,nan,nan,nan,nan
2,1758622389,nan,0,nan,0,nan,nan,nan,nan
3,1758622389,nan,0,nan,0,nan,nan,nan,nan
4,1758622389,nan,0,nan,0,nan,nan,nan,nan
5,1758622389,nan,0,nan,0,nan,nan,nan,nan
6,1758622389,nan,0,nan,0,nan,nan,nan,nan
7,1758622389,nan,0,nan,0,nan,nan,nan,nan
8,1758622389,nan,0,nan,0,0,3,4
9,1758622389,nan,0,nan,0,0,3,4
1,1758622394,nan,0,nan,0,nan,nan,nan,nan
2,1758622394,nan,0,nan,0,nan,nan,nan,nan
3,1758622394,nan,0,nan,0,nan,nan,nan,nan
4,1758622394,nan,0,nan,0,nan,nan,nan,nan
5,1758622394,nan,0,nan,0,nan,nan,nan,nan
6,1758622394,nan,0,nan,0,nan,nan,nan,nan
7,1758622394,nan,0,nan,0,nan,nan,nan,nan
8,1758622394,nan,0,nan,0,0,3,4
9,1758622394,nan,0,nan,0,0,3,4
1,1758622400,nan,0,nan,0,nan,nan,nan,nan
2,1758622400,nan,0,nan,0,nan,nan,nan,nan
3,1758622400,nan,0,nan,0,nan,nan,nan,nan
4,1758622400,nan,0,nan,0,nan,nan,nan,nan
5,1758622400,nan,0,nan,0,nan,nan,nan,nan
6,1758622400,nan,0,nan,0,nan,nan,nan,nan
7,1758622400,nan,0,nan,0,nan,nan,nan,nan
8,1758622400,nan,0,nan,0,0,3,4
9,1758622400,nan,0,nan,0,0,3,4
1,1758622405,nan,0,nan,0,nan,nan,nan,nan
2,1758622405,nan,0,nan,0,nan,nan,nan,nan
3,1758622405,nan,0,nan,0,nan,nan,nan,nan
4,1758622405,nan,0,nan,0,nan,nan,nan,nan
5,1758622405,nan,0,nan,0,nan,nan,nan,nan
6,1758622405,nan,0,nan,0,nan,nan,nan,nan
7,1758622405,nan,0,nan,0,nan,nan,nan,nan
8,1758622405,nan,0,nan,0,0,3,4
9,1758622405,nan,0,nan,0,0,3,4
1,1758622410,nan,0,nan,0,nan,nan,nan,nan
2,1758622410,nan,0,nan,0,nan,nan,nan,nan
3,1758622410,nan,0,nan,0,nan,nan,nan,nan
4,1758622410,nan,0,nan,0,nan,nan,nan,nan
5,1758622410,nan,0,nan,0,nan,nan,nan,nan
6,1758622410,nan,0,nan,0,nan,nan,nan,nan
7,1758622410,nan,0,nan,0,nan,nan,nan,nan
8,1758622410,nan,0,nan,0,0,3,4
9,1758622410,nan,0,nan,0,0,3,4
1,1758622416,nan,0,nan,0,nan,nan,nan,nan
2,1758622416,nan,0,nan,0,nan,nan,nan,nan
3,1758622416,nan,0,nan,0,nan,nan,nan,nan
4,1758622416,nan,0,nan,0,nan,nan,nan,nan
5,1758622416,nan,0,nan,0,nan,nan,nan,nan
6,1758622416,nan,0,nan,0,nan,nan,nan,nan
7,1758622416,nan,0,nan,0,nan,nan,nan,nan
8,1758622416,nan,0,nan,0,0,3,4
9,1758622416,nan,0,nan,0,0,3,4
